,Entity,Year,Individuals using the Internet (% of population),Cell phones (per 100 people),Access to electricity (% of population),Country Code,Region,Economic status,Account (% age 15+),"Account, male (% age 15+)","Account, in labor force (% age 15+) ","Account, out of labor force (% age 15+) ","Account, female (% age 15+)","Account, young adults (% ages 15-24)","Account, older adults (% ages 25+)","Account, primary education or less (% ages 15+) ","Account, secondary education or more (% ages 15+) ","Account, income, poorest 40% (% ages 15+)","Account, income, richest 60% (% ages 15+) ","Account, rural (% age 15+) ",Financial institution account (% age 15+) ,"Financial institution account,male(% age 15+) ","Financial institution account, in labor force(% age 15+) ","Financial institution account, out of labor force (% age 15+) ","Financial institution account,female(% age 15+) ","Financial institution account,young adults(% age 15-24) ","Financial institution account, older adults(% age 25+) ","Financial institution account, primary education or less(% age 15+) ","Financial institution account, seconday education or more(% age 15+) ","Financial institution account,income,poorest 40% (% age 15+) ","Financial institution account,income,richest 60% (% age 15+) ","Financial institution account, rural(% age 15+) ",Used the internet to pay bills in the past year (% age 15+),"Used the internet to pay bills in the past year, male (% age 15+)","Used the internet to pay bills in the past year, in labor force  (% age 15+)","Used the internet to pay bills in the past year, out of labor force (% age 15+)","Used the internet to pay bills in the past year , female(% age 15+)","Used the internet to pay bills in the past year , young adults (% age 15-24)","Used the internet to pay bills in the past year , older adults (% age 25+)","Used the internet to pay bills in the past year, primary education or less (% age 15+)","Used the internet to pay bills in the past year , secondary education or more (% age 15+)","Used the internet to pay bills in the past year, income, poorest 40%(% age 15+)","Used the internet to pay bills in the past year , income, richest 60%(% age 15+)","Used the internet to pay bills in the past year , rural (% age 15+)",Used the internet to pay bills or to buy something online in the past year (% age 15+),"Used the internet to pay bills or to buy something online in the past year, male (% age 15+)","Used the internet to pay bills or to buy something online in the past year, in labor force (% age 15+)","Used the internet to pay bills or to buy something online in the past year, out of labor force (% age 15+)","Used the internet to pay bills or to buy something online in the past year, female (% age 15+)","Used the internet to pay bills or to buy something online in the past year, young adults (% age 15-24)","Used the internet to pay bills or to buy something online in the past year, older adults (% age 25+)","Used the internet to pay bills or to buy something online in the past year, primary education or less (% age 15+)","Used the internet to pay bills or to buy something online in the past year, secondary education or less (% age 15+)","Used the internet to pay bills or to buy something online in the past year, income, poorest 40% (% age 15+)","Used the internet to pay bills or to buy something online in the past year, income, richest 60% (% age 15+)","Used the internet to pay bills or to buy something online in the past year, rural (% age 15+)",Coming up with emergency funds: possible (% age 15+) ,"Coming up with emergency funds: possible, male (% age 15+) ","Coming up with emergency funds: possible, in labor force (% age 15+) ","Coming up with emergency funds: possible, out of labor force(% age 15+) ","Coming up with emergency funds: possible, female (% age 15+) ","Coming up with emergency funds: possible, young adults (% age 15-24) ","Coming up with emergency funds: possible, older adults (% age 25+) ","Coming up with emergency funds: possible, primary education or less (% age 15+) ","Coming up with emergency funds: possible, secondary education or more (% age 15+) ","Coming up with emergency funds: possible, income, poorest 40% (% age 15+) ","Coming up with emergency funds: possible, income, richest 60% (% age 15+) ","Coming up with emergency funds: possible, rural (% age 15+) ",Coming up with emergency funds: not possible (% age 15+) ,"Coming up with emergency funds: not possible, male (% age 15+) ","Coming up with emergency funds: not possible, in labor force (% age 15+) ","Coming up with emergency funds: not possible, out of labor force (% age 15+) ","Coming up with emergency funds: not possible, female  (% age 15+) ","Coming up with emergency funds: not possible, young adults (% age 15-24) ","Coming up with emergency funds: not possible, older adults (% age 25+) ","Coming up with emergency funds: not possible, primary education or less (% age 15+) ","Coming up with emergency funds: not possible, secondary education or more (% age 15+) ","Coming up with emergency funds: not possible, income, poorest 40% (% age 15+) ","Coming up with emergency funds: not possible, income, richest 60% (% age 15+) ","Coming up with emergency funds: not possible, rural (% age 15+) ","Main source of emergency funds: savings (% able to raise funds, age 15+) ","Main source of emergency funds: savings, male  (% able to raise funds, age 15+) ","Main source of emergency funds: savings, in labor force (% able to raise funds, age 15+) ","Main source of emergency funds: savings, out of labor force (% able to raise funds, age 15+) ","Main source of emergency funds: savings, female (% able to raise funds, age 15+) ","Main source of emergency funds: savings, young adults (% able to raise funds, age 15-24) ","Main source of emergency funds: savings, older adults (% able to raise funds, age 25+) ","Main source of emergency funds: savings, primary education or less (% able to raise funds, age 15+) ","Main source of emergency funds: savings, secondary education or more (% able to raise funds, age 15+) ","Main source of emergency funds: savings, income, poorest 40% (% able to raise funds, age 15+) ","Main source of emergency funds: savings, income, richest 60% (% able to raise funds, age 15+) ","Main source of emergency funds: savings, rural (% able to raise funds, age 15+) ","Main source of emergency funds: family or friends (% able to raise funds, age 15+)","Main source of emergency funds: family or friends, male  (% able to raise funds, age 15+)","Main source of emergency funds: family or friends, in labor force (% able to raise funds, age 15+)","Main source of emergency funds: family or friends, out of labor force (% able to raise funds, age 15+)","Main source of emergency funds: family or friends, female  (% able to raise funds, age 15+)","Main source of emergency funds: family or friends, young adults  (% able to raise funds, age 15-24)","Main source of emergency funds: family or friends, older adults  (% able to raise funds, age 25+)","Main source of emergency funds: family or friends, primary education or less (% able to raise funds, age 15+)","Main source of emergency funds: family or friends, secondary education or more (% able to raise funds, age 15+)","Main source of emergency funds: family or friends, income, poorest 40%(% able to raise funds, age 15+)","Main source of emergency funds: family or friends, income, richest 60% (% able to raise funds, age 15+)","Main source of emergency funds: family or friends, rural (% able to raise funds, age 15+)","Main source of emergency funds: money from working (% able to raise funds, age 15+) ","Main source of emergency funds: money from working, male  (% able to raise funds, age 15+) ","Main source of emergency funds: money from working, in labor force (% able to raise funds, age 15+) ","Main source of emergency funds: money from working, out of labor force (% able to raise funds, age 15+) ","Main source of emergency funds: money from working, female (% able to raise funds, age 15+) ","Main source of emergency funds: money from working, young adults (% able to raise funds, age 15-24) ","Main source of emergency funds: money from working, older adults (% able to raise funds, age 25+) ","Main source of emergency funds: money from working, primary education or less  (% able to raise funds, age 15+) ","Main source of emergency funds: money from working, secondary education or more (% able to raise funds, age 15+) ","Main source of emergency funds: money from working, income, poorest 40% (% able to raise funds, age 15+) ","Main source of emergency funds: money from working, income, richest 60% (% able to raise funds, age 15+) ","Main source of emergency funds: money from working, rural (% able to raise funds, age 15+) ","Main source of emergency funds: loan from a bank, employer, or private lender (% able to raise funds, age 15+) ","Main source of emergency funds: loan from a bank, employer, or private lender, male  (% able to raise funds, age 15+) ","Main source of emergency funds: loan from a bank, employer, or private lender, in labor force (% able to raise funds, age 15+) ","Main source of emergency funds: loan from a bank, employer, or private lender, out of labor force (% able to raise funds, age 15+) ","Main source of emergency funds: loan from a bank, employer, or private lender, female (% able to raise funds, age 15+) ","Main source of emergency funds: loan from a bank, employer, or private lender, young adults (% able to raise funds, age 15-24) ","Main source of emergency funds: loan from a bank, employer, or private lender, older adults (% able to raise funds, age 25+) ","Main source of emergency funds: loan from a bank, employer, or private lender, primary education or less (% able to raise funds, age 15+) ","Main source of emergency funds: loan from a bank, employer, or private lender, secondary education or more (% able to raise funds, age 15+) ","Main source of emergency funds: loan from a bank, employer, or private lender, income, poorest 40%(% able to raise funds, age 15+) ","Main source of emergency funds: loan from a bank, employer, or private lender, income, richest 60% (% able to raise funds, age 15+) ","Main source of emergency funds: loan from a bank, employer, or private lender, rural  (% able to raise funds, age 15+) ","Main source of emergency funds: sale of assets (% able to raise funds, age 15+) ","Main source of emergency funds: sale of assets , male (% able to raise funds, age 15+) ","Main source of emergency funds: sale of assets, in labor force (% able to raise funds, age 15+) ","Main source of emergency funds: sale of assets, out of labor force (% able to raise funds, age 15+) ","Main source of emergency funds: sale of assets, female  (% able to raise funds, age 15+) ","Main source of emergency funds: sale of assets, young adults (% able to raise funds, age 15-24) ","Main source of emergency funds: sale of assets, older adults (% able to raise funds, age 25+) ","Main source of emergency funds: sale of assets, primary education or less (% able to raise funds, age 15+) ","Main source of emergency funds: sale of assets, secondary education or more (% able to raise funds, age 15+) ","Main source of emergency funds: sale of assets, income, poorest 40% (% able to raise funds, age 15+) ","Main source of emergency funds: sale of assets, income, richest 60% (% able to raise funds, age 15+) ","Main source of emergency funds: sale of assets, rural  (% able to raise funds, age 15+) ","Main source of emergency funds: other (% able to raise funds, age 15+)","Main source of emergency funds: other, male (% able to raise funds, age 15+)","Main source of emergency funds: other, in labor force (% able to raise funds, age 15+)","Main source of emergency funds: other, out of labor force (% able to raise funds, age 15+)","Main source of emergency funds: other, female (% able to raise funds, age 15+)","Main source of emergency funds: other, young adults (% able to raise funds, age 15-24)","Main source of emergency funds: other, older adults (% able to raise funds, age 25+)","Main source of emergency funds: other, primary education or less (% able to raise funds, age 15+)","Main source of emergency funds: other, secondary education or more (% able to raise funds, age 15+)","Main source of emergency funds: other, income, poorest 40% (% able to raise funds, age 15+)","Main source of emergency funds: other, income, richest 60% (% able to raise funds, age 15+)","Main source of emergency funds: other, rural (% able to raise funds, age 15+)",Mobile money account (% age 15+) ,"Mobile money account, male  (% age 15+) ","Mobile money account, in labor force (% age 15+) ","Mobile money account, out of labor force (% age 15+) ","Mobile money account, female (% age 15+) ","Mobile money account, young adults  (% age 15-24) ","Mobile money account, older adults (% age 25+) ","Mobile money account, primary education or less (% age 15+) ","Mobile money account, secondary education or less (% age 15+) ","Mobile money account, income, poorest 40% (% age 15+) ","Mobile money account, income, richest 60%  (% age 15+) ","Mobile money account, rural  (% age 15+) "
0,Afghanistan,2011,0.05,0.45813630000000005,0.432220189082037,AFG,South Asia,Low income,0.0900501236319542,0.15415456891059875,0.14990544319152832,0.020520411431789398,0.026162300258874893,0.06303489208221436,0.1053888350725174,0.053172748535871506,0.2997042238712311,0.011253796517848969,0.14240655303001404,0.055873166769742966,0.0900501236319542,0.15415456891059875,0.14990544319152832,0.020520411431789398,0.026162300258874893,0.06303489208221436,0.1053888350725174,0.053172748535871506,0.2997042238712311,0.011253796517848969,0.14240655303001404,0.055873166769742966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Afghanistan,2014,0.07,0.5515951,0.895,AFG,South Asia,Low income,0.09961000829935074,0.15784667432308197,0.1489260196685791,0.04358344525098801,0.03812425583600998,0.07449458539485931,0.1150844469666481,0.048284903168678284,0.2260092943906784,0.06070459634065628,0.12552903592586517,0.09318403899669647,0.09961000829935074,0.15784667432308197,0.1489260196685791,0.04358344525098801,0.03812425583600998,0.07449458539485931,0.1150844469666481,0.048284903168678284,0.2260092943906784,0.06070459634065628,0.12552903592586517,0.09318403899669647,,,,,,,,,,,,,0.00555061362683773,0.010807915590703487,0.00682850880548358,0.0040988316759467125,0.0,0.005033230874687433,0.0058693899773061275,0.004349381197243929,0.008508910425007343,0.011873562820255756,0.0013382252072915435,0.00640957523137331,0.5819122195243835,0.6488545536994934,0.6585956811904907,0.49479424953460693,0.5112350583076477,0.5596703886985779,0.5956161022186279,0.5283470749855042,0.7138280272483826,0.49095794558525085,0.64250648021698,0.5719313621520996,0.38263893127441406,0.3115520477294922,0.31316491961479187,0.4615664482116699,0.45769181847572327,0.4087110757827759,0.3665750324726105,0.43725359439849854,0.2481384128332138,0.47260797023773193,0.32270100712776184,0.39140084385871887,0.13300207257270813,0.13377752900123596,0.14125701785087585,0.1205192282795906,0.13196298480033875,0.1354011446237564,0.13161315023899078,0.15162214636802673,0.09906129539012909,0.11267691105604172,0.14334896206855774,0.15216031670570374,0.5362458825111389,0.47511374950408936,0.43435317277908325,0.6903247833251953,0.6181628704071045,0.5510819554328918,0.5276565551757812,0.5786398649215698,0.4589698016643524,0.6409271359443665,0.48295602202415466,0.5218876004219055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030440380796790123,0.003974696155637503,0.005723477806895971,0.0,0.002061457373201847,0.0026302565820515156,0.003298982512205839,0.0028701552655547857,0.003472262294963002,0.0,0.005071995314210653,0.0023571718484163284
2,Afghanistan,2017,0.0,0.6592913,0.977,AFG,South Asia,Low income,0.14893312752246857,0.22536495327949524,0.25038304924964905,0.04046158492565155,0.07160684466362,0.09752586483955383,0.18016499280929565,0.08887749165296555,0.3055884540081024,0.13802503049373627,0.15619295835494995,0.15300112962722778,0.14547084271907806,0.22364376485347748,0.2436826080083847,0.04046158492565155,0.06638309359550476,0.09752586483955383,0.17459924519062042,0.08528534322977066,0.30246493220329285,0.13802503049373627,0.15042635798454285,0.14899291098117828,0.0026296409778296947,0.005228864029049873,0.005089059472084045,0.0,0.0,0.0,0.004227248020470142,0.0005660083261318505,0.00801263377070427,0.0,0.004379786550998688,0.0019956680480390787,0.00513743469491601,0.009622864425182343,0.00943007878959179,0.0005476859514601529,0.0005995139363221824,0.0051467022858560085,0.005131804384291172,0.0009321609977632761,0.016106905415654182,0.0,0.00855663139373064,0.004553889390081167,0.5595510601997375,0.7561230659484863,0.7265565991401672,0.38098663091659546,0.36067864298820496,0.5090115070343018,0.5902557373046875,0.48280954360961914,0.7597315311431885,0.4651974141597748,0.6223477125167847,0.5532932281494141,0.42390286922454834,0.23792292177677155,0.2652641832828522,0.5935212969779968,0.6120592355728149,0.4728350043296814,0.3941746950149536,0.4969237744808197,0.23342756927013397,0.520974338054657,0.35929739475250244,0.4316577613353729,0.04820451885461807,0.04987344890832901,0.0514819473028183,0.041521742939949036,0.04466484487056732,0.05275518447160721,0.04582035541534424,0.044662896543741226,0.05407547950744629,0.033537425100803375,0.05550121143460274,0.05564902350306511,0.6207846403121948,0.5502753853797913,0.5139236450195312,0.8386775851249695,0.7703294157981873,0.6946057081222534,0.582108736038208,0.6577767729759216,0.5594626665115356,0.6738759875297546,0.5943723917007446,0.6036914587020874,0.2327103465795517,0.3068251609802246,0.3468382656574249,0.0,0.07551851123571396,0.16172626614570618,0.26989996433258057,0.18240976333618164,0.3160938322544098,0.20475219190120697,0.24661916494369507,0.2444622963666916,0.004560043569654226,0.003156877588480711,0.003197502577677369,0.007338306400924921,0.0075360508635640144,0.004771402571350336,0.004449309315532446,0.003922542557120323,0.0056168315932154655,0.0,0.006828606594353914,0.0005912064807489514,0.033389054238796234,0.04162595793604851,0.04032282903790474,0.01925087347626686,0.015919212251901627,0.0379004180431366,0.031025480479002,0.046617474406957626,0.011460237205028534,0.024989129975438118,0.03756790608167648,0.035617340356111526,0.05987834557890892,0.048243168741464615,0.04423580691218376,0.09177396446466446,0.08455565571784973,0.0482410229742527,0.06597531586885452,0.06385214626789093,0.0532909594476223,0.061421386897563934,0.05911070108413696,0.059988658875226974,0.009138161316514015,0.009474661201238632,0.01717255637049675,0.0005476859514601529,0.00879772286862135,0.0,0.014689943753182888,0.003958301618695259,0.022649843245744705,0.003606787184253335,0.012819541618227959,0.008522351272404194
3,Angola,2011,0.031,0.4984677,0.34600000000000003,AGO,Sub-Saharan Africa (excluding high income),Lower middle income,0.39203542470932007,0.39480969309806824,0.45809775590896606,0.30869773030281067,0.3892834484577179,0.30458196997642517,0.4465046525001526,0.34818920493125916,0.44346871972084045,,,0.3385578989982605,0.39203542470932007,0.39480969309806824,0.45809775590896606,0.30869773030281067,0.3892834484577179,0.30458196997642517,0.4465046525001526,0.34818920493125916,0.44346871972084045,,,0.3385578989982605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Angola,2014,0.214,0.5215898,0.32,AGO,Sub-Saharan Africa (excluding high income),Lower middle income,0.2931812107563019,0.3613213002681732,0.35884562134742737,0.11686226725578308,0.22331646084785461,0.14864961802959442,0.3769732117652893,0.14349107444286346,0.7025463581085205,0.12543541193008423,0.4045964777469635,0.2022632509469986,0.2931812107563019,0.3613213002681732,0.35884562134742737,0.11686226725578308,0.22331646084785461,0.14864961802959442,0.3769732117652893,0.14349107444286346,0.7025463581085205,0.12543541193008423,0.4045964777469635,0.2022632509469986,,,,,,,,,,,,,0.009652571752667427,0.013628683984279633,0.01324736699461937,0.0,0.005575823597609997,0.0,0.015241055749356747,0.002486129989847541,0.029176343232393265,0.0,0.01606372371315956,0.008250878192484379,0.280592143535614,0.31500932574272156,0.34116819500923157,0.11793627589941025,0.24530385434627533,0.1712247133255005,0.3440426290035248,0.16766726970672607,0.5904255509376526,0.14533038437366486,0.3704318106174469,0.2136121690273285,0.6829664707183838,0.6679632663726807,0.6309462785720825,0.8226484656333923,0.6983493566513062,0.7951489090919495,0.6178604960441589,0.7890892624855042,0.3953647315502167,0.8143009543418884,0.5957352519035339,0.7449317574501038,0.017358601093292236,0.02074325643479824,0.012127797119319439,0.0579896979033947,0.012902154587209225,0.01680481992661953,0.01751795783638954,0.0214794110506773,0.014197392389178276,0.01816602051258087,0.017148204147815704,0.01224079355597496,0.31610095500946045,0.24483348429203033,0.2682175636291504,0.6880428194999695,0.40993615984916687,0.542087972164154,0.25107070803642273,0.41302037239074707,0.24175086617469788,0.42835304141044617,0.28685030341148376,0.32090282440185547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Albania,2011,0.47,1.0585291,1.0,ALB,Europe & Central Asia (excluding high income),Upper middle income,0.28268125653266907,0.33664676547050476,0.3605744540691376,0.14873053133487701,0.22672611474990845,0.2640365660190582,0.28729259967803955,0.15061746537685394,0.3624444603919983,0.17518582940101624,0.35411152243614197,0.2403394728899002,0.28268125653266907,0.33664676547050476,0.3605744540691376,0.14873053133487701,0.22672611474990845,0.2640365660190582,0.28729259967803955,0.15061746537685394,0.3624444603919983,0.17518582940101624,0.35411152243614197,0.2403394728899002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Albania,2014,0.5429999999999999,1.1599794,0.9995,ALB,Europe & Central Asia (excluding high income),Upper middle income,0.37986353039741516,0.42519691586494446,0.44084540009498596,0.2865767478942871,0.3359423279762268,0.2996476888656616,0.4040270149707794,0.24005071818828583,0.562178909778595,0.23890095949172974,0.4737880825996399,0.308639258146286,0.37986353039741516,0.42519691586494446,0.44084540009498596,0.2865767478942871,0.3359423279762268,0.2996476888656616,0.4040270149707794,0.24005071818828583,0.562178909778595,0.23890095949172974,0.4737880825996399,0.308639258146286,,,,,,,,,,,,,0.03293859586119652,0.04417455568909645,0.035864658653736115,0.02846245840191841,0.02205265499651432,0.04990172013640404,0.027828777208924294,0.008772811852395535,0.06445068120956421,0.008940570056438446,0.04892868548631668,0.018358059227466583,0.5850319862365723,0.6409415006637573,0.6293604373931885,0.517220675945282,0.5308641195297241,0.705658495426178,0.5486955642700195,0.474686861038208,0.7289215922355652,0.39499524235725403,0.7116550803184509,0.5641453862190247,0.4035704433917999,0.3463086783885956,0.36153101921081543,0.4678800702095032,0.45904839038848877,0.2943415343761444,0.436473548412323,0.5133933424949646,0.26036176085472107,0.6017834544181824,0.271499365568161,0.4244576394557953,0.015912778675556183,0.01387707144021988,0.012368294410407543,0.022510530427098274,0.018294034525752068,0.02265467494726181,0.013300950638949871,0.025292927399277687,0.007947288453578949,0.02778051793575287,0.011523776687681675,0.022427158430218697,0.608417272567749,0.5900223255157471,0.5618540644645691,0.695090651512146,0.6299346089363098,0.7653670907020569,0.5476144552230835,0.7060495615005493,0.525509238243103,0.7767574191093445,0.5461606383323669,0.6107969880104065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Albania,2017,0.624,1.2571035000000002,0.9989,ALB,Europe & Central Asia (excluding high income),Upper middle income,0.40015169978141785,0.4204350411891937,0.5314427614212036,0.2687649428844452,0.38102957606315613,0.3150067925453186,0.42513248324394226,0.2749701142311096,0.5582901835441589,0.22751028835773468,0.5150627493858337,0.305782675743103,0.39317503571510315,0.4132375419139862,0.5248822569847107,0.26137179136276245,0.37426111102104187,0.2917465269565582,0.42293331027030945,0.27154529094696045,0.5468265414237976,0.22751028835773468,0.5034424066543579,0.29971492290496826,0.01599317044019699,0.021840345114469528,0.021618442609906197,0.010363796725869179,0.010480741038918495,0.022277673706412315,0.014149350114166737,0.007439094129949808,0.02679929882287979,0.004167785868048668,0.02386420965194702,0.010475867427885532,0.07336758822202682,0.08899076282978058,0.09066411107778549,0.056058451533317566,0.05863882601261139,0.19250549376010895,0.03841353952884674,0.029055338352918625,0.12934602797031403,0.03473206236958504,0.09908360242843628,0.05088195577263832,0.5251067280769348,0.5832657814025879,0.6439844369888306,0.40614232420921326,0.47027722001075745,0.6650145649909973,0.4840589463710785,0.3727758228778839,0.7175421714782715,0.35396939516067505,0.6390166878700256,0.479979932308197,0.4667556881904602,0.410201758146286,0.35087719559669495,0.5827186703681946,0.5200719237327576,0.3281947076320648,0.5074083209037781,0.6200093030929565,0.273154616355896,0.6380981206893921,0.35270926356315613,0.5113672614097595,0.24628204107284546,0.2883317172527313,0.2502361536026001,0.24000777304172516,0.1971152275800705,0.18526171147823334,0.27087751030921936,0.22307223081588745,0.26151448488235474,0.18555785715579987,0.268670916557312,0.24064891040325165,0.5134428143501282,0.4720829725265503,0.45104432106018066,0.6124548316001892,0.5618030428886414,0.6167782545089722,0.47179141640663147,0.6013419032096863,0.4557553231716156,0.6172784566879272,0.4751588702201843,0.5220373272895813,0.17730121314525604,0.1930430829524994,0.22964230179786682,0.09424803406000137,0.15889495611190796,0.16531912982463837,0.1821308434009552,0.07668532431125641,0.24333466589450836,0.08265679329633713,0.21219639480113983,0.1608443707227707,0.042158544063568115,0.038506172597408295,0.048773325979709625,0.031662411987781525,0.0464290976524353,0.03264088183641434,0.045994825661182404,0.0712444856762886,0.02306966297328472,0.09088771045207977,0.024192214012145996,0.043263472616672516,0.010690403170883656,0.006248250138014555,0.013315543532371521,0.006524913012981415,0.015884416177868843,0.0,0.014999383129179478,0.018479924649000168,0.0055782003328204155,0.023619184270501137,0.005923592019826174,0.02010473795235157,0.007449020631611347,0.0017878042999655008,0.0069883596152067184,0.008179983124136925,0.014068429358303547,0.0,0.010451496578752995,0.002422813791781664,0.010747681371867657,0.0,0.010195457376539707,0.008068690076470375,0.023777620866894722,0.023786665871739388,0.03067159652709961,0.01687861792743206,0.023769093677401543,0.059815578162670135,0.013204391114413738,0.008035353384912014,0.043664392083883286,0.004945659078657627,0.036312274634838104,0.018531709909439087
8,United Arab Emirates,2011,0.78,1.3107962,1.0,ARE,High income,High income,0.5973237156867981,0.6877623200416565,0.8022869825363159,0.24384692311286926,0.4720843434333801,0.2631954848766327,0.7325567603111267,0.42608845233917236,0.6133256554603577,0.5289772748947144,0.6451140642166138,0.7462517023086548,0.5973237156867981,0.6877623200416565,0.8022869825363159,0.24384692311286926,0.4720843434333801,0.2631954848766327,0.7325567603111267,0.42608845233917236,0.6133256554603577,0.5289772748947144,0.6451140642166138,0.7462517023086548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,United Arab Emirates,2014,0.904,1.8253424,1.0,ARE,High income,High income,0.8374332785606384,0.8998198509216309,0.9077774286270142,0.489263117313385,0.6768062114715576,0.6673924922943115,0.8840415477752686,0.6442021727561951,0.8464911580085754,0.7769296169281006,0.880168616771698,0.8966142535209656,0.8320431709289551,0.8976050019264221,0.9064940810203552,0.46354642510414124,0.6632406115531921,0.6483493447303772,0.8823937177658081,0.6442021727561951,0.8407945036888123,0.7719730138778687,0.8744723200798035,0.8836146593093872,,,,,,,,,,,,,0.33631932735443115,0.3469776213169098,0.35671621561050415,0.2353643774986267,0.3088773488998413,0.33647996187210083,0.33627527952194214,0.09343820065259933,0.34347084164619446,0.22487406432628632,0.41503605246543884,0.33092090487480164,0.674516499042511,0.6945317983627319,0.6770467162132263,0.6619932055473328,0.6229830980300903,0.669722318649292,0.675830602645874,0.4552507996559143,0.6815662384033203,0.5361871719360352,0.7722222208976746,0.6298739314079285,0.3108610510826111,0.2879927158355713,0.30619874596595764,0.3339371085166931,0.36974021792411804,0.32305389642715454,0.30751895904541016,0.49738332629203796,0.3076784610748291,0.4378979206085205,0.22113151848316193,0.3652975559234619,0.0122951939702034,0.011634467169642448,0.013868523761630058,0.0043308851309120655,0.014191752299666405,0.010786226950585842,0.012705065310001373,0.0,0.011365190148353577,0.028713354840874672,0.004243187606334686,0.0060823713429272175,0.31023696064949036,0.26644018292427063,0.25851723551750183,0.572046160697937,0.4359515905380249,0.5084649920463562,0.2563936412334442,0.5961227416992188,0.30317363142967224,0.4181312322616577,0.2573220729827881,0.3881545066833496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11490987241268158,0.12196655571460724,0.12619279325008392,0.059064801782369614,0.09674098342657089,0.09630850702524185,0.12000852078199387,0.0710487961769104,0.11726238578557968,0.07017100602388382,0.14651012420654297,0.16404296457767487
